fecha,numero,signo
19/03/2015,3245,Tauro
18/03/2015,8799,Aries
17/03/2015,6672,Escorpion
16/03/2015,8507,Escorpion
15/03/2015,4063,Leo
14/03/2015,6697,Acuario
13/03/2015,350,Escorpion
12/03/2015,6065,Sagitario
11/03/2015,7613,Geminis
10/03/2015,7165,Leo
09/03/2015,7845,Escorpion
08/03/2015,9285,Leo
07/03/2015,3112,Geminis
06/03/2015,1859,Aries
05/03/2015,2373,Escorpion
04/03/2015,17,Sagitario
03/03/2015,7108,Leo
02/03/2015,3144,Tauro
01/03/2015,5255,Libra
28/02/2015,221,Acuario
27/02/2015,2568,Leo
26/02/2015,2062,Aries
25/02/2015,5372,Sagitario
24/02/2015,1678,Escorpion
23/02/2015,9612,Piscis
22/02/2015,2014,Leo
21/02/2015,6170,Sagitario
20/02/2015,8204,Acuario
19/02/2015,7863,Acuario
18/02/2015,4009,Piscis
17/02/2015,4909,Escorpion
16/02/2015,1676,Capricornio
15/02/2015,892,Capricornio
14/02/2015,9148,Acuario
13/02/2015,3236,Piscis
12/02/2015,8059,Cancer
11/02/2015,4944,Leo
10/02/2015,5694,Geminis
09/02/2015,2795,Escorpion
08/02/2015,6423,Acuario
07/02/2015,7512,Cancer
06/02/2015,3601,Leo
05/02/2015,6562,Sagitario
04/02/2015,8921,Tauro
03/02/2015,996,Leo
02/02/2015,9982,Geminis
01/02/2015,8181,Piscis
31/01/2015,9616,Sagitario
30/01/2015,8285,Cancer
29/01/2015,8905,Libra
28/01/2015,6195,Acuario
27/01/2015,5517,Geminis
26/01/2015,5922,Aries
25/01/2015,2752,Escorpion
24/01/2015,6878,Tauro
23/01/2015,2149,Virgo
22/01/2015,3223,Escorpion
21/01/2015,9299,Sagitario
20/01/2015,9290,Cancer
19/01/2015,6521,Cancer
18/01/2015,7823,Geminis
17/01/2015,7238,Geminis
16/01/2015,2729,Geminis
15/01/2015,9391,Libra
14/01/2015,722,Tauro
13/01/2015,6748,Leo
12/01/2015,9318,Libra
11/01/2015,5576,Libra
10/01/2015,8430,Cancer
09/01/2015,7919,Libra
08/01/2015,3025,Escorpion
07/01/2015,8864,Sagitario
06/01/2015,6840,Capricornio
05/01/2015,6356,Leo
04/01/2015,1031,Libra
03/01/2015,3901,Libra
02/01/2015,8733,Cancer
31/12/2014,7869,Virgo
30/12/2014,9071,Piscis
29/12/2014,451,Piscis
28/12/2014,3448,Escorpion
27/12/2014,3157,Cancer
26/12/2014,3286,Escorpion
25/12/2014,8496,Geminis
24/12/2014,807,Escorpion
23/12/2014,6951,Virgo
22/12/2014,283,Escorpion
21/12/2014,2124,Tauro
20/12/2014,2047,Acuario
19/12/2014,66,Piscis
18/12/2014,4529,Libra
17/12/2014,4942,Acuario
16/12/2014,4156,Aries
15/12/2014,1225,Escorpion
14/12/2014,5512,Sagitario
13/12/2014,2689,Geminis
12/12/2014,3246,Libra
11/12/2014,2788,Tauro
10/12/2014,4679,Tauro
09/12/2014,7003,Escorpion
08/12/2014,6501,Virgo
07/12/2014,5484,Aries
06/12/2014,9473,Escorpion
05/12/2014,8523,Geminis
04/12/2014,4313,Leo
03/12/2014,4443,Cancer
02/12/2014,6174,Sagitario
01/12/2014,5318,Sagitario
30/11/2014,5051,Piscis
29/11/2014,3010,Libra
28/11/2014,3565,Cancer
27/11/2014,3497,Acuario
26/11/2014,9682,Capricornio
25/11/2014,608,Escorpion
24/11/2014,2472,Sagitario
23/11/2014,8993,Aries
22/11/2014,86,Piscis
21/11/2014,1348,Aries
20/11/2014,113,Geminis
19/11/2014,5217,Sagitario
18/11/2014,3343,Capricornio
17/11/2014,8203,Cancer
16/11/2014,672,Aries
15/11/2014,1758,Virgo
14/11/2014,1706,Tauro
13/11/2014,7961,Piscis
12/11/2014,9208,Escorpion
11/11/2014,9045,Aries
10/11/2014,7171,Capricornio
09/11/2014,7718,Escorpion
08/11/2014,8201,Capricornio
07/11/2014,7043,Aries
06/11/2014,1299,Escorpion
05/11/2014,2212,Sagitario
04/11/2014,6818,Escorpion
03/11/2014,3134,Sagitario
02/11/2014,3469,Escorpion
01/11/2014,1751,Acuario
31/10/2014,1069,Virgo
30/10/2014,655,Acuario
29/10/2014,2630,Leo
28/10/2014,4175,Escorpion
27/10/2014,5128,Leo
26/10/2014,1977,Aries
25/10/2014,6804,Capricornio
24/10/2014,9483,Escorpion
23/10/2014,6494,Cancer
22/10/2014,4751,Escorpion
21/10/2014,4369,Capricornio
20/10/2014,7283,Aries
19/10/2014,3354,Sagitario
18/10/2014,8533,Virgo
17/10/2014,8859,Acuario
16/10/2014,3849,Cancer
15/10/2014,1496,Acuario
14/10/2014,6430,Aries
13/10/2014,7058,Cancer
12/10/2014,5629,Libra
11/10/2014,1384,Escorpion
10/10/2014,6371,Piscis
09/10/2014,530,Libra
08/10/2014,6702,Libra
07/10/2014,3489,Geminis
06/10/2014,1287,Aries
05/10/2014,163,Acuario
04/10/2014,4171,Virgo
03/10/2014,158,Capricornio
02/10/2014,2889,Sagitario
01/10/2014,9681,Acuario
30/09/2014,7069,Leo
29/09/2014,2294,Tauro
28/09/2014,7430,Cancer
27/09/2014,3962,Libra
26/09/2014,7671,Acuario
25/09/2014,9182,Sagitario
24/09/2014,192,Sagitario
23/09/2014,2636,Piscis
22/09/2014,1480,Tauro
21/09/2014,8455,Geminis
20/09/2014,2091,Acuario
19/09/2014,4800,Virgo
18/09/2014,4779,Capricornio
17/09/2014,9848,Escorpion
16/09/2014,6519,Cancer
15/09/2014,9878,Libra
14/09/2014,7900,Escorpion
13/09/2014,5817,Virgo
12/09/2014,4620,Piscis
11/09/2014,4513,Escorpion
10/09/2014,4513,Escorpion
09/09/2014,921,Escorpion
08/09/2014,2365,Acuario
07/09/2014,4892,Geminis
06/09/2014,7441,Virgo
05/09/2014,69,Virgo
04/09/2014,3480,Piscis
03/09/2014,228,Escorpion
02/09/2014,9776,Acuario
01/09/2014,5745,Geminis
31/08/2014,9359,Aries
30/08/2014,4117,Geminis
29/08/2014,6896,Aries
28/08/2014,3311,Leo
27/08/2014,6951,Geminis
26/08/2014,9296,Geminis
25/08/2014,9977,Escorpion
24/08/2014,7460,Acuario
23/08/2014,6390,Sagitario
22/08/2014,7875,Libra
21/08/2014,6161,Cancer
20/08/2014,9580,Escorpion
19/08/2014,9415,Leo
18/08/2014,4916,Tauro
17/08/2014,6071,Piscis
16/08/2014,2406,Capricornio
15/08/2014,392,Cancer
14/08/2014,1908,Tauro
13/08/2014,7112,Virgo
12/08/2014,4783,Escorpion
11/08/2014,1730,Capricornio
10/08/2014,3885,Acuario
09/08/2014,214,Leo
08/08/2014,8828,Escorpion
07/08/2014,8059,Leo
06/08/2014,7228,Sagitario
05/08/2014,9807,Escorpion
04/08/2014,5457,Sagitario
03/08/2014,3663,Sagitario
02/08/2014,2790,Capricornio
01/08/2014,5870,Libra
31/07/2014,8295,Leo
30/07/2014,5640,Cancer
29/07/2014,5216,Virgo
28/07/2014,5440,Cancer
27/07/2014,5106,Acuario
26/07/2014,1544,Libra
25/07/2014,4555,Leo
24/07/2014,7413,Escorpion
23/07/2014,7612,Acuario
22/07/2014,8425,Cancer
21/07/2014,7655,Aries
20/07/2014,2947,Acuario
19/07/2014,7784,Libra
18/07/2014,1061,Piscis
17/07/2014,8877,Leo
16/07/2014,1331,Capricornio
15/07/2014,6652,Libra
14/07/2014,3309,Virgo
13/07/2014,2073,Piscis
12/07/2014,2958,Piscis
11/07/2014,3541,Escorpion
10/07/2014,903,Tauro
09/07/2014,6028,Leo
08/07/2014,6458,Capricornio
07/07/2014,7139,Piscis
06/07/2014,3208,Acuario
05/07/2014,437,Libra
04/07/2014,4747,Geminis
03/07/2014,2271,Escorpion
02/07/2014,2074,Geminis
01/07/2014,1148,Capricornio
30/06/2014,41,Cancer
29/06/2014,7906,Libra
28/06/2014,3250,Acuario
27/06/2014,9417,Libra
26/06/2014,7286,Virgo
25/06/2014,6689,Sagitario
24/06/2014,2064,Aries
23/06/2014,344,Virgo
22/06/2014,7957,Virgo
21/06/2014,6316,Libra
20/06/2014,6082,Aries
19/06/2014,8020,Geminis
18/06/2014,3669,Acuario
17/06/2014,8657,Leo
16/06/2014,3472,Leo
15/06/2014,9944,Capricornio
14/06/2014,3350,Capricornio
13/06/2014,1424,Virgo
12/06/2014,3933,Escorpion
11/06/2014,1373,Aries
10/06/2014,3868,Capricornio
09/06/2014,6534,Geminis
08/06/2014,3486,Sagitario
07/06/2014,1249,Capricornio
06/06/2014,4412,Virgo
05/06/2014,3588,Geminis
04/06/2014,5787,Aries
03/06/2014,159,Geminis
02/06/2014,5083,Capricornio
01/06/2014,6043,Leo
31/05/2014,2670,Virgo
30/05/2014,937,Escorpion
29/05/2014,6368,Leo
28/05/2014,2463,Virgo
27/05/2014,4384,Escorpion
26/05/2014,2577,Cancer
25/05/2014,8582,Capricornio
24/05/2014,419,Leo
23/05/2014,121,Cancer
22/05/2014,8566,Capricornio
21/05/2014,6305,Geminis
20/05/2014,8437,Leo
19/05/2014,4392,Virgo
18/05/2014,5588,Escorpion
17/05/2014,9428,Capricornio
16/05/2014,3373,Sagitario
15/05/2014,456,Cancer
14/05/2014,3999,Tauro
13/05/2014,7717,Sagitario
12/05/2014,8905,Cancer
11/05/2014,8769,Leo
10/05/2014,222,Libra
09/05/2014,8622,Acuario
08/05/2014,8709,Capricornio
07/05/2014,9302,Tauro
06/05/2014,3655,Geminis
05/05/2014,9476,Capricornio
04/05/2014,5404,Sagitario
03/05/2014,2924,Geminis
02/05/2014,2111,Geminis
01/05/2014,5531,Piscis
30/04/2014,8681,Capricornio
29/04/2014,3875,Geminis
28/04/2014,5555,Libra
27/04/2014,6899,Escorpion
26/04/2014,4082,Geminis
25/04/2014,923,Tauro
24/04/2014,8757,Capricornio
23/04/2014,9448,Acuario
22/04/2014,4618,Piscis
21/04/2014,1016,Virgo
20/04/2014,5634,Sagitario
19/04/2014,3026,Virgo
17/04/2014,2334,Cancer
16/04/2014,2322,Geminis
15/04/2014,801,Leo
14/04/2014,4879,Piscis
13/04/2014,9396,Virgo
12/04/2014,2606,Capricornio
11/04/2014,6499,Aries
10/04/2014,2876,Libra
09/04/2014,6005,Escorpion
08/04/2014,2470,Virgo
07/04/2014,2231,Virgo
06/04/2014,2051,Virgo
05/04/2014,8165,Libra
04/04/2014,4965,Acuario
03/04/2014,2110,Geminis
02/04/2014,5226,Cancer
01/04/2014,3330,Cancer
31/03/2014,5753,Acuario
30/03/2014,8404,Acuario
29/03/2014,1304,Leo
28/03/2014,7664,Leo
27/03/2014,6625,Sagitario
26/03/2014,2916,Aries
25/03/2014,2484,Capricornio
24/03/2014,4971,Cancer
23/03/2014,2221,Leo
22/03/2014,1186,Capricornio
21/03/2014,6587,Capricornio
20/03/2014,8488,Capricornio
19/03/2014,3520,Geminis
18/03/2014,4368,Virgo
17/03/2014,5113,Piscis
16/03/2014,9974,Sagitario
15/03/2014,5782,Libra
14/03/2014,9202,Leo
13/03/2014,3554,Leo
12/03/2014,5640,Aries
11/03/2014,5392,Sagitario
10/03/2014,7955,Tauro
09/03/2014,4418,Piscis
08/03/2014,4972,Tauro
07/03/2014,7438,Leo
06/03/2014,7571,Piscis
05/03/2014,4970,Leo
04/03/2014,9601,Leo
03/03/2014,6121,Libra
02/03/2014,5836,Leo
01/03/2014,7278,Virgo
28/02/2014,6800,Piscis
27/02/2014,6671,Geminis
26/02/2014,653,Virgo
25/02/2014,4580,Cancer
24/02/2014,3821,Piscis
23/02/2014,4906,Tauro
22/02/2014,5675,Aries
21/02/2014,8276,Aries
20/02/2014,1346,Virgo
19/02/2014,6493,Piscis
18/02/2014,2269,Acuario
17/02/2014,8045,Aries
16/02/2014,3453,Leo
15/02/2014,7119,Geminis
14/02/2014,8776,Leo
13/02/2014,4164,Virgo
12/02/2014,3055,Capricornio
11/02/2014,5200,Virgo
10/02/2014,7692,Geminis
09/02/2014,4912,Piscis
08/02/2014,5222,Acuario
07/02/2014,2564,Cancer
06/02/2014,6122,Libra
05/02/2014,8962,Aries
04/02/2014,8162,Capricornio
03/02/2014,5674,Acuario
02/02/2014,3765,Leo
01/02/2014,4544,Capricornio
31/01/2014,4272,Libra
30/01/2014,9494,Capricornio
29/01/2014,1534,Tauro
28/01/2014,3487,Tauro
27/01/2014,977,Virgo
26/01/2014,2578,Geminis
25/01/2014,3180,Piscis
24/01/2014,7861,Libra
23/01/2014,8008,Aries
22/01/2014,4558,Capricornio
21/01/2014,8384,Cancer
20/01/2014,4137,Aries
19/01/2014,4673,Escorpion
18/01/2014,709,Leo
17/01/2014,2061,Capricornio
16/01/2014,555,Aries
15/01/2014,3172,Sagitario
14/01/2014,9123,Tauro
13/01/2014,7282,Capricornio
12/01/2014,6080,Acuario
11/01/2014,8116,Acuario
10/01/2014,8668,Sagitario
09/01/2014,5458,Leo
08/01/2014,7679,Escorpion
07/01/2014,4696,Capricornio
06/01/2014,7161,Piscis
05/01/2014,2702,Piscis
04/01/2014,1173,Piscis
03/01/2014,8121,Sagitario
02/01/2014,9040,Leo
31/12/2013,8230,Libra
30/12/2013,5850,Escorpion
29/12/2013,4594,Acuario
28/12/2013,7363,Geminis
27/12/2013,461,Leo
26/12/2013,2293,Sagitario
25/12/2013,7502,Aries
24/12/2013,5462,Escorpion
23/12/2013,5239,Sagitario
22/12/2013,8434,Piscis
21/12/2013,1409,Tauro
20/12/2013,8608,Aries
19/12/2013,2283,Sagitario
18/12/2013,6101,Escorpion
17/12/2013,9051,Sagitario
16/12/2013,889,Virgo
15/12/2013,4601,Libra
14/12/2013,4954,Sagitario
13/12/2013,1312,Leo
12/12/2013,1867,Virgo
11/12/2013,9133,Geminis
10/12/2013,897,Tauro
09/12/2013,3118,Capricornio
08/12/2013,4822,Libra
07/12/2013,9906,Acuario
06/12/2013,2975,Acuario
05/12/2013,2675,Piscis
04/12/2013,6840,Capricornio
03/12/2013,2761,Escorpion
02/12/2013,5370,Acuario
01/12/2013,2120,Escorpion
30/11/2013,4350,Leo
29/11/2013,6059,Virgo
28/11/2013,7317,Sagitario
27/11/2013,3558,Acuario
26/11/2013,3905,Sagitario
25/11/2013,8308,Libra
24/11/2013,5550,Tauro
23/11/2013,146,Geminis
22/11/2013,5786,Aries
21/11/2013,2027,Tauro
20/11/2013,5274,Acuario
19/11/2013,8873,Piscis
18/11/2013,7552,Geminis
17/11/2013,1155,Cancer
16/11/2013,8291,Libra
15/11/2013,5803,Leo
14/11/2013,5465,Tauro
13/11/2013,8432,Geminis
12/11/2013,2168,Piscis
11/11/2013,1817,Acuario
10/11/2013,6755,Leo
09/11/2013,7844,Escorpion
08/11/2013,7723,Aries
07/11/2013,9446,Aries
06/11/2013,2088,Escorpion
05/11/2013,2856,Libra
04/11/2013,5889,Libra
03/11/2013,9481,Sagitario
02/11/2013,7568,Capricornio
01/11/2013,279,Acuario
31/10/2013,7631,Leo
30/10/2013,5414,Cancer
29/10/2013,9661,Sagitario
28/10/2013,6433,Piscis
27/10/2013,7196,Aries
26/10/2013,1126,Cancer
25/10/2013,8478,Libra
24/10/2013,7041,Piscis
23/10/2013,3856,Sagitario
22/10/2013,1859,Sagitario
21/10/2013,1292,Escorpion
20/10/2013,3137,Cancer
19/10/2013,690,Acuario
18/10/2013,2929,Sagitario
17/10/2013,7858,Leo
16/10/2013,3301,Piscis
15/10/2013,7932,Escorpion
14/10/2013,6676,Virgo
13/10/2013,1535,Sagitario
12/10/2013,7456,Escorpion
11/10/2013,6582,Escorpion
10/10/2013,8019,Cancer
09/10/2013,7969,Piscis
08/10/2013,4699,Libra
07/10/2013,441,Acuario
06/10/2013,5960,Libra
05/10/2013,1669,Sagitario
04/10/2013,4060,Sagitario
03/10/2013,1869,Capricornio
02/10/2013,7437,Leo
01/10/2013,4276,Virgo
30/09/2013,8878,Virgo
29/09/2013,5086,Geminis
28/09/2013,8416,Cancer
27/09/2013,8979,Leo
26/09/2013,9504,Piscis
25/09/2013,2908,Libra
24/09/2013,4395,Cancer
23/09/2013,7127,Cancer
22/09/2013,15,Sagitario
21/09/2013,2259,Escorpion
20/09/2013,5960,Tauro
19/09/2013,8785,Libra
18/09/2013,4131,Cancer
17/09/2013,5300,Virgo
16/09/2013,6845,Sagitario
15/09/2013,3576,Escorpion
14/09/2013,162,Cancer
13/09/2013,7564,Virgo
12/09/2013,7722,Escorpion
11/09/2013,4313,Virgo
10/09/2013,1013,Tauro
09/09/2013,5086,Geminis
08/09/2013,2200,Escorpion
07/09/2013,2551,Sagitario
06/09/2013,4079,Sagitario
05/09/2013,1387,Aries
04/09/2013,7416,Escorpion
03/09/2013,9884,Aries
02/09/2013,7550,Virgo
01/09/2013,7406,Capricornio
31/08/2013,5729,Acuario
30/08/2013,4903,Escorpion
29/08/2013,5318,Libra
28/08/2013,5856,Libra
27/08/2013,6774,Capricornio
26/08/2013,6473,Aries
25/08/2013,2586,Sagitario
24/08/2013,6450,Leo
23/08/2013,5029,Cancer
22/08/2013,6295,Capricornio
21/08/2013,7926,Virgo
20/08/2013,2690,Escorpion
19/08/2013,1971,Tauro
18/08/2013,716,Tauro
17/08/2013,2846,Tauro
16/08/2013,7799,Virgo
15/08/2013,2348,Libra
14/08/2013,9661,Acuario
13/08/2013,3524,Escorpion
12/08/2013,9728,Aries
11/08/2013,8079,Virgo
10/08/2013,1354,Aries
09/08/2013,4592,Capricornio
08/08/2013,5830,Virgo
07/08/2013,1055,Capricornio
06/08/2013,4883,Cancer
05/08/2013,6692,Cancer
04/08/2013,3963,Cancer
03/08/2013,530,Virgo
02/08/2013,5037,Leo
01/08/2013,5257,Cancer
31/07/2013,2119,Acuario
30/07/2013,6057,Escorpion
29/07/2013,2400,Leo
28/07/2013,2487,Aries
27/07/2013,6023,Aries
26/07/2013,3568,Cancer
25/07/2013,5172,Capricornio
24/07/2013,6887,Libra
23/07/2013,9843,Capricornio
22/07/2013,1397,Virgo
21/07/2013,3075,Geminis
20/07/2013,4876,Capricornio
19/07/2013,7038,Piscis
18/07/2013,3657,Geminis
17/07/2013,3226,Piscis
16/07/2013,4664,Libra
15/07/2013,9215,Piscis
14/07/2013,6781,Geminis
13/07/2013,4253,Acuario
12/07/2013,4212,Capricornio
11/07/2013,4080,Capricornio
10/07/2013,1035,Tauro
09/07/2013,8656,Acuario
08/07/2013,2425,Virgo
07/07/2013,4564,Geminis
06/07/2013,8532,Piscis
05/07/2013,2181,Tauro
04/07/2013,1623,Acuario
03/07/2013,484,Acuario
02/07/2013,1610,Sagitario
01/07/2013,3124,Virgo
30/06/2013,4094,Geminis
29/06/2013,2430,Libra
28/06/2013,6222,Sagitario
27/06/2013,285,Aries
26/06/2013,8222,Capricornio
25/06/2013,2,Aries
24/06/2013,6425,Sagitario
23/06/2013,5811,Capricornio
22/06/2013,2181,Libra
21/06/2013,3953,Cancer
20/06/2013,3354,Acuario
19/06/2013,4446,Sagitario
18/06/2013,7160,Escorpion
17/06/2013,2853,Aries
16/06/2013,3378,Geminis
15/06/2013,5943,Cancer
14/06/2013,9196,Cancer
13/06/2013,2461,Leo
12/06/2013,4717,Escorpion
11/06/2013,1480,Leo
10/06/2013,3271,Virgo
09/06/2013,1866,Libra
08/06/2013,4255,Acuario
07/06/2013,4084,Escorpion
06/06/2013,2529,Geminis
05/06/2013,6344,Escorpion
04/06/2013,4258,Capricornio
03/06/2013,6158,Leo
02/06/2013,3796,Virgo
01/06/2013,3892,Piscis
31/05/2013,6966,Cancer
30/05/2013,5311,Cancer
29/05/2013,5423,Tauro
28/05/2013,4722,Cancer
27/05/2013,3837,Geminis
26/05/2013,3274,Leo
25/05/2013,1164,Acuario
24/05/2013,2011,Libra
23/05/2013,520,Aries
22/05/2013,7922,Geminis
21/05/2013,9102,Cancer
20/05/2013,9618,Escorpion
19/05/2013,776,Aries
18/05/2013,812,Leo
17/05/2013,4385,Tauro
16/05/2013,5114,Geminis
15/05/2013,1794,Capricornio
14/05/2013,6156,Libra
13/05/2013,9942,Capricornio
12/05/2013,3979,Capricornio
11/05/2013,9996,Libra
10/05/2013,9204,Acuario
09/05/2013,7890,Escorpion
08/05/2013,6963,Escorpion
07/05/2013,4260,Aries
06/05/2013,5153,Aries
05/05/2013,9919,Capricornio
04/05/2013,2557,Libra
03/05/2013,2932,Geminis
02/05/2013,5715,Libra
01/05/2013,5554,Piscis
30/04/2013,6444,Tauro
29/04/2013,4366,Aries
28/04/2013,6891,Leo
27/04/2013,8149,Cancer
26/04/2013,7617,Capricornio
25/04/2013,4066,Libra
24/04/2013,2119,Aries
23/04/2013,8353,Aries
22/04/2013,6178,Libra
21/04/2013,3104,Capricornio
20/04/2013,3065,Geminis
19/04/2013,7922,Acuario
18/04/2013,4755,Escorpion
17/04/2013,4250,Piscis
16/04/2013,3473,Leo
15/04/2013,208,Aries
14/04/2013,5141,Escorpion
13/04/2013,5113,Piscis
12/04/2013,1066,Geminis
11/04/2013,1155,Piscis
10/04/2013,4373,Sagitario
09/04/2013,65,Geminis
08/04/2013,2162,Piscis
07/04/2013,7323,Capricornio
06/04/2013,3789,Geminis
05/04/2013,7181,Piscis
04/04/2013,9671,Geminis
03/04/2013,9110,Virgo
02/04/2013,3746,Virgo
01/04/2013,3719,Aries
31/03/2013,7036,Acuario
30/03/2013,345,Libra
28/03/2013,1045,Acuario
27/03/2013,7201,Cancer
26/03/2013,8624,Libra
25/03/2013,2832,Libra
24/03/2013,7210,Sagitario
23/03/2013,6037,Cancer
22/03/2013,7142,Acuario
21/03/2013,8684,Libra
20/03/2013,5269,Capricornio
19/03/2013,1375,Escorpion
18/03/2013,6552,Sagitario
17/03/2013,3440,Escorpion
16/03/2013,7279,Libra
15/03/2013,6646,Sagitario
14/03/2013,4031,Cancer
13/03/2013,6493,Sagitario
12/03/2013,9915,Capricornio
11/03/2013,5742,Acuario
10/03/2013,1261,Tauro
09/03/2013,8049,Libra
08/03/2013,6318,Leo
07/03/2013,5057,Acuario
06/03/2013,1204,Piscis
05/03/2013,8986,Sagitario
04/03/2013,8527,Escorpion
03/03/2013,8399,Tauro
02/03/2013,1707,Acuario
01/03/2013,1467,Aries
28/02/2013,3398,Aries
27/02/2013,1610,Capricornio
26/02/2013,5508,Geminis
25/02/2013,5372,Sagitario
24/02/2013,4188,Leo
23/02/2013,5570,Cancer
22/02/2013,7546,Sagitario
21/02/2013,8923,Piscis
20/02/2013,6939,Virgo
19/02/2013,1840,Piscis
18/02/2013,4614,Cancer
17/02/2013,297,Aries
16/02/2013,7880,Tauro
15/02/2013,123,Cancer
14/02/2013,9148,Acuario
13/02/2013,9147,Capricornio
12/02/2013,831,Acuario
11/02/2013,8077,Sagitario
10/02/2013,9954,Capricornio
09/02/2013,1737,Acuario
08/02/2013,2680,Capricornio
07/02/2013,408,Cancer
06/02/2013,1453,Leo
05/02/2013,5038,Capricornio
04/02/2013,3462,Tauro
03/02/2013,3710,Escorpion
02/02/2013,9799,Tauro
01/02/2013,6546,Piscis
31/01/2013,1741,Virgo
30/01/2013,9858,Piscis
29/01/2013,5585,Leo
28/01/2013,1858,Libra
27/01/2013,5397,Tauro
26/01/2013,1318,Aries
25/01/2013,8640,Cancer
24/01/2013,3201,Virgo
23/01/2013,7746,Sagitario
22/01/2013,9751,Piscis
21/01/2013,2218,Piscis
20/01/2013,7188,Aries
19/01/2013,5773,Libra
18/01/2013,615,Libra
17/01/2013,4772,Acuario
16/01/2013,241,Tauro
15/01/2013,1441,Libra
14/01/2013,9132,Virgo
13/01/2013,1949,Escorpion
12/01/2013,4215,Capricornio
11/01/2013,2593,Acuario
10/01/2013,6299,Piscis
09/01/2013,5262,Cancer
08/01/2013,5595,Leo
07/01/2013,4451,Cancer
06/01/2013,5785,Capricornio
05/01/2013,878,Virgo
04/01/2013,7776,Sagitario
03/01/2013,4213,Aries
02/01/2013,8528,Aries
31/12/2012,1443,Cancer
30/12/2012,4987,Virgo
29/12/2012,8351,Escorpion
28/12/2012,5770,Acuario
27/12/2012,1486,Cancer
26/12/2012,5045,Tauro
25/12/2012,8317,Escorpion
24/12/2012,9576,Libra
23/12/2012,8333,Capricornio
22/12/2012,348,Capricornio
21/12/2012,7038,Libra
20/12/2012,5915,Geminis
19/12/2012,4804,Libra
18/12/2012,9822,Escorpion
17/12/2012,2243,Libra
16/12/2012,5826,Escorpion
15/12/2012,9261,Sagitario
14/12/2012,1818,Tauro
13/12/2012,1502,Geminis
12/12/2012,6282,Escorpion
11/12/2012,4348,Tauro
10/12/2012,6605,Tauro
09/12/2012,6515,Capricornio
08/12/2012,8193,Piscis
07/12/2012,8012,Capricornio
06/12/2012,5007,Sagitario
05/12/2012,330,Acuario
04/12/2012,7232,Escorpion
03/12/2012,8952,Sagitario
02/12/2012,287,Sagitario
01/12/2012,648,Escorpion
30/11/2012,3848,Libra
29/11/2012,507,Libra
28/11/2012,2184,Acuario
27/11/2012,9310,Cancer
26/11/2012,805,Escorpion
25/11/2012,9310,Geminis
24/11/2012,4027,Escorpion
23/11/2012,9699,Geminis
22/11/2012,3860,Acuario
21/11/2012,7632,Escorpion
20/11/2012,5022,Piscis
19/11/2012,4956,Virgo
18/11/2012,4686,Aries
17/11/2012,4610,Libra
16/11/2012,1285,Sagitario
15/11/2012,2446,Acuario
14/11/2012,6999,Libra
13/11/2012,5448,Virgo
12/11/2012,482,Tauro
11/11/2012,5446,Tauro
10/11/2012,9751,Sagitario
09/11/2012,4793,Piscis
08/11/2012,7454,Piscis
07/11/2012,9258,Capricornio
06/11/2012,4429,Aries
05/11/2012,7365,Acuario
04/11/2012,3924,Virgo
03/11/2012,1674,Cancer
02/11/2012,6965,Sagitario
01/11/2012,9559,Tauro
31/10/2012,6662,Escorpion
30/10/2012,3848,Geminis
29/10/2012,8528,Acuario
28/10/2012,1783,Virgo
27/10/2012,3844,Geminis
26/10/2012,8183,Geminis
25/10/2012,8112,Escorpion
24/10/2012,79,Acuario
23/10/2012,9960,Acuario
22/10/2012,9198,Cancer
21/10/2012,3084,Sagitario
20/10/2012,4369,Capricornio
19/10/2012,9510,Cancer
18/10/2012,8666,Tauro
17/10/2012,5751,Tauro
16/10/2012,8936,Leo
15/10/2012,8246,Capricornio
14/10/2012,6359,Cancer
13/10/2012,7882,Geminis
12/10/2012,2038,Acuario
11/10/2012,4001,Geminis
10/10/2012,4385,Aries
09/10/2012,7174,Libra
08/10/2012,8644,Virgo
07/10/2012,8708,Geminis
06/10/2012,7838,Tauro
05/10/2012,3991,Acuario
04/10/2012,1107,Piscis
03/10/2012,7285,Aries
02/10/2012,3905,Geminis
01/10/2012,6458,Acuario
30/09/2012,1483,Leo
29/09/2012,27,Capricornio
28/09/2012,2781,Libra
27/09/2012,4112,Sagitario
26/09/2012,7885,Capricornio
25/09/2012,2930,Acuario
24/09/2012,9217,Libra
23/09/2012,9930,Capricornio
22/09/2012,7018,Libra
21/09/2012,4170,Leo
20/09/2012,1380,Cancer
19/09/2012,4313,Leo
18/09/2012,4376,Acuario
17/09/2012,252,Escorpion
16/09/2012,7634,Sagitario
15/09/2012,5848,Aries
14/09/2012,5576,Geminis
13/09/2012,1079,Acuario
12/09/2012,2221,Sagitario
11/09/2012,2524,Geminis
10/09/2012,4153,Cancer
09/09/2012,4957,Sagitario
08/09/2012,2288,Tauro
07/09/2012,9340,Capricornio
06/09/2012,3517,Piscis
05/09/2012,1942,Acuario
04/09/2012,8239,Escorpion
03/09/2012,1383,Aries
02/09/2012,3055,Aries
01/09/2012,615,Leo
31/08/2012,6300,Aries
30/08/2012,880,Leo
29/08/2012,919,Leo
28/08/2012,7846,Capricornio
27/08/2012,4978,Sagitario
26/08/2012,6520,Tauro
25/08/2012,4859,Geminis
24/08/2012,4795,Acuario
23/08/2012,2083,Virgo
22/08/2012,8,Capricornio
